cust_id,age,gender,marital_status,employment_status,income,number_of_dependants,residence_type,years_at_current_address,city,state,zipcode
C02056,31,M,Single,Salaried,327000,0,Owned,15,Pune,Maharashtra,411001
C02057,35,M,Married,Self-Employed,2958000,4,Owned,3,Jaipur,Rajasthan,302001
C02058,48,F,Married,Self-Employed,148000,3,Owned,7,Lucknow,Uttar Pradesh,226001
C02059,42,F,Single,Self-Employed,418000,0,Mortgage,10,Mumbai,Maharashtra,400001
C02060,41,F,Married,Salaried,3664000,4,Owned,3,Bangalore,Karnataka,560001
C02061,48,M,Single,Self-Employed,3263000,1,Owned,3,Pune,Maharashtra,411001
C02062,38,F,Married,Self-Employed,2606000,3,Owned,17,Chennai,Tamil Nadu,600001
C02063,43,M,Married,Salaried,4656000,3,Owned,28,Hyderabad,Telangana,500001
C02064,38,M,Married,Self-Employed,3723000,4,Mortgage,24,Ahmedabad,Gujarat,380001
C02065,42,M,Married,Self-Employed,932000,4,Mortgage,1,Hyderabad,Telangana,500001
C02066,34,M,Single,Salaried,331000,0,Rented,20,Delhi,Delhi,110001
C02067,18,F,Married,Self-Employed,2546000,2,Owned,8,Kolkata,West Bengal,700001
C02068,38,M,Single,Salaried,803000,0,Rented,23,Pune,Maharashtra,411001
C02069,54,M,Single,Self-Employed,7401000,1,Owned,25,Kolkata,West Bengal,700001
C02070,49,M,Single,Self-Employed,9537000,0,Owned,18,Delhi,Delhi,110001
C02071,49,F,Married,Self-Employed,2227000,2,Mortgage,20,Delhi,Delhi,110001
C02072,52,M,Married,Self-Employed,1980000,2,Owned,22,Lucknow,Uttar Pradesh,226001
C02073,40,M,Married,Salaried,318000,3,Mortgage,16,Ahmedabad,Gujarat,380001
C02074,41,M,Married,Self-Employed,653000,3,Rented,18,Lucknow,Uttar Pradesh,226001
C02075,33,M,Single,Salaried,11583000,1,Rented,18,Hyderabad,Telangana,500001
C02076,36,F,Single,Self-Employed,1527000,0,Mortgage,25,Bangalore,Karnataka,560001
C02077,46,M,Married,Salaried,1390000,3,Mortgage,16,Lucknow,Uttar Pradesh,226001
C02078,52,M,Married,Self-Employed,407000,3,Owned,21,Lucknow,Uttar Pradesh,226001
C02079,38,F,Single,Self-Employed,3227000,1,Owned,2,Kolkata,West Bengal,700001
C02080,35,M,Single,Self-Employed,3909000,0,Rented,29,Pune,Maharashtra,411001
C02081,40,F,Married,Self-Employed,1824000,4,Owned,29,Ahmedabad,Gujarat,380001
C02082,46,F,Single,Self-Employed,6095000,0,Mortgage,9,Ahmedabad,Gujarat,380001
C02083,25,M,Single,Self-Employed,3553000,1,Owned,14,Bangalore,Karnataka,560001
C02084,18,M,Single,Salaried,333000,0,Rented,16,Hyderabad,Telangana,500001
C02085,34,F,Single,Self-Employed,3623000,0,Rented,5,Mumbai,Maharashtra,400001
C02086,27,F,Married,Salaried,5750000,4,Owned,26,Lucknow,Uttar Pradesh,226001
C02087,34,F,Married,Self-Employed,2871000,3,Owned,16,Delhi,Delhi,110001
C02088,38,F,Married,Salaried,1115000,3,Owned,27,Jaipur,Rajasthan,302001
C02089,35,M,Single,Self-Employed,1535000,1,Owned,30,Jaipur,Rajasthan,302001
C02090,54,M,Single,Self-Employed,2043000,2,Owned,5,Pune,Maharashtra,411001
C02091,43,M,Married,Salaried,3059000,4,Mortgage,31,Mumbai,Maharashtra,400001
C02092,43,F,Married,Self-Employed,616000,4,Mortgage,4,Delhi,Delhi,110001
C02093,46,F,Married,Self-Employed,2815000,3,Rented,3,Jaipur,Rajasthan,302001
C02094,28,M,Married,Salaried,2098000,3,Rented,28,Bangalore,Karnataka,560001
C02095,50,M,Married,Self-Employed,2154000,3,Owned,31,Chennai,Tamil Nadu,600001
C02096,39,F,Single,Salaried,680000,0,Owned,18,Pune,Maharashtra,411001
C02097,46,M,Married,Self-Employed,481000,2,Owned,12,Ahmedabad,Gujarat,380001
C02098,29,M,Single,Self-Employed,656000,0,Owned,25,Hyderabad,Telangana,500001
C02099,24,M,Single,Self-Employed,3663000,0,Owned,22,Chennai,Tamil Nadu,600001
C02100,48,M,Married,Self-Employed,2623000,3,Owned,16,Ahmedabad,Gujarat,380001
C02101,43,M,Married,Self-Employed,3204000,3,Owned,4,Pune,Maharashtra,411001
C02102,30,M,Single,Self-Employed,8850000,1,Owned,18,Pune,Maharashtra,411001
C02103,31,M,Single,Self-Employed,11877000,0,Owned,31,Kolkata,West Bengal,700001
C02104,51,F,Married,Self-Employed,11462000,3,Owned,10,Bangalore,Karnataka,560001
C02105,28,F,Single,Salaried,2743000,1,Owned,28,Jaipur,Rajasthan,302001
C02106,56,F,Married,Self-Employed,1883000,3,Owned,24,Lucknow,Uttar Pradesh,226001
C02107,30,F,Single,Salaried,8223000,1,Owned,6,Hyderabad,Telangana,500001
C02108,46,F,Married,Self-Employed,3756000,2,Owned,19,Delhi,Delhi,110001
C02109,36,M,Single,Self-Employed,2687000,1,Owned,28,Kolkata,West Bengal,700001
C02110,46,M,Married,Self-Employed,845000,2,Rented,6,Bangalore,Karnataka,560001
C02111,34,M,Single,Salaried,484000,2,Owned,30,Bangalore,Karnataka,560001
C02112,38,M,Single,Salaried,1132000,2,Owned,21,Bangalore,Karnataka,560001
C02113,40,M,Single,Self-Employed,2332000,1,Rented,2,Chennai,Tamil Nadu,600001
C02114,29,F,Single,Salaried,2255000,1,Rented,19,Jaipur,Rajasthan,302001
C02115,47,F,Single,Salaried,2915000,1,Mortgage,14,Jaipur,Rajasthan,302001
C02116,34,M,Single,Salaried,2496000,0,Owned,16,Chennai,Tamil Nadu,600001
C02117,37,F,Single,Self-Employed,11420000,1,Owned,30,Ahmedabad,Gujarat,380001
C02118,30,M,Single,Salaried,5391000,1,Owned,26,Delhi,Delhi,110001
C02119,18,M,Married,Self-Employed,3053000,4,Owned,19,Mumbai,Maharashtra,400001
C02120,38,M,Married,Salaried,1873000,3,Rented,16,Chennai,Tamil Nadu,600001
C02121,64,F,Married,Self-Employed,2486000,3,Mortgage,26,Kolkata,West Bengal,700001
C02122,47,F,Married,Self-Employed,1848000,4,Mortgage,5,Bangalore,Karnataka,560001
C02123,39,M,Married,Self-Employed,652000,3,Owned,13,Delhi,Delhi,110001
C02124,37,F,Married,Salaried,310000,4,Rented,4,Bangalore,Karnataka,560001
C02125,40,M,Single,Salaried,1218000,1,Mortgage,31,Lucknow,Uttar Pradesh,226001
C02126,45,M,Married,Self-Employed,1641000,4,Mortgage,22,Chennai,Tamil Nadu,600001
C02127,28,M,Single,Self-Employed,2962000,0,Owned,10,Delhi,Delhi,110001
C02128,51,F,Married,Self-Employed,3030000,4,Owned,29,Chennai,Tamil Nadu,600001
C02129,47,M,Single,Self-Employed,5813000,0,Mortgage,31,Hyderabad,Telangana,500001
C02130,47,M,Married,Self-Employed,5629000,4,Owned,22,Jaipur,Rajasthan,302001
C02131,44,M,Married,Self-Employed,1029000,4,Owned,28,Bangalore,Karnataka,560001
C02132,40,M,Married,Salaried,421000,3,Mortgage,2,Pune,Maharashtra,411001
C02133,46,M,Single,Self-Employed,7238000,0,Owned,30,Chennai,Tamil Nadu,600001
C02134,45,F,Married,Salaried,340000,2,Owned,23,Pune,Maharashtra,411001
C02135,36,M,Single,Self-Employed,3849000,1,Owned,29,Mumbai,Maharashtra,400001
C02136,34,F,Married,Self-Employed,532000,3,Rented,7,Jaipur,Rajasthan,302001
C02137,41,F,Married,Self-Employed,2429000,2,Mortgage,18,Pune,Maharashtra,411001
C02138,55,M,Married,Self-Employed,10212000,4,Mortgage,22,Ahmedabad,Gujarat,380001
C02139,27,M,Single,Salaried,7891000,2,Owned,31,Chennai,Tamil Nadu,600001
C02140,25,M,Single,Self-Employed,11807000,0,Owned,23,Mumbai,Maharashtra,400001
C02141,41,M,Married,Self-Employed,4782000,2,Mortgage,5,Kolkata,West Bengal,700001
C02142,40,M,Married,Self-Employed,620000,2,Owned,14,Kolkata,West Bengal,700001
C02143,41,M,Married,Self-Employed,6686000,3,Owned,16,Bangalore,Karnataka,560001
C02144,42,F,Single,Salaried,1820000,1,Mortgage,31,Jaipur,Rajasthan,302001
C02145,37,M,Married,Self-Employed,1594000,5,Mortgage,31,Pune,Maharashtra,411001
C02146,54,M,Single,Self-Employed,7612000,0,Owned,18,Delhi,Delhi,110001
C02147,23,M,Single,Self-Employed,2318000,1,Owned,23,Hyderabad,Telangana,500001
C02148,31,F,Married,Salaried,706000,3,Owned,22,Kolkata,West Bengal,700001
C02149,38,F,Married,Salaried,238000,3,Mortgage,27,Pune,Maharashtra,411001
C02150,23,M,Married,Salaried,3766000,4,Rented,2,Hyderabad,Telangana,500001
C02151,38,M,Married,Self-Employed,3291000,3,Mortgage,8,Kolkata,West Bengal,700001
C02152,56,M,Married,Self-Employed,937000,3,Owned,29,Bangalore,Karnataka,560001
C02153,40,F,Married,Self-Employed,3058000,5,Mortgage,16,Chennai,Tamil Nadu,600001
C02154,42,M,Married,Self-Employed,296000,3,Owned,16,Mumbai,Maharashtra,400001
C02155,27,F,Married,Salaried,415000,4,Owned,8,Mumbai,Maharashtra,400001
C02156,33,F,Single,Salaried,505000,1,Owned,20,Chennai,Tamil Nadu,600001
C02157,36,M,Married,Self-Employed,623000,3,Owned,4,Delhi,Delhi,110001
C02158,36,F,Married,Salaried,447000,3,Mortgage,13,Kolkata,West Bengal,700001
C02159,52,F,Single,Self-Employed,10930000,0,Owned,10,Kolkata,West Bengal,700001
C02160,45,F,Married,Self-Employed,1012000,2,Owned,8,Delhi,Delhi,110001
C02161,28,F,Married,Salaried,3334000,2,Owned,23,Hyderabad,Telangana,500001
C02162,42,M,Single,Self-Employed,1023000,0,Owned,7,Bangalore,Karnataka,560001
C02163,44,M,Single,Self-Employed,3120000,1,Mortgage,17,Delhi,Delhi,110001
C02164,51,M,Single,Self-Employed,627000,1,Owned,5,Pune,Maharashtra,411001
C02165,55,M,Married,Self-Employed,450000,2,Owned,5,Jaipur,Rajasthan,302001
C02166,29,M,Single,Self-Employed,1871000,0,Owned,17,Lucknow,Uttar Pradesh,226001
C02167,31,F,Single,Self-Employed,1318000,1,Mortgage,19,Bangalore,Karnataka,560001
C02168,27,M,Single,Self-Employed,3997000,0,Owned,1,Mumbai,Maharashtra,400001
C02169,37,M,Single,Self-Employed,1804000,0,Owned,6,Delhi,Delhi,110001
C02170,44,F,Single,Salaried,719000,1,Mortgage,3,Chennai,Tamil Nadu,600001
C02171,49,F,Single,Self-Employed,840000,1,Owned,20,Delhi,Delhi,110001
C02172,39,F,Married,Self-Employed,2030000,3,Owned,10,Mumbai,Maharashtra,400001
C02173,36,M,Single,Self-Employed,5958000,0,Mortgage,17,Chennai,Tamil Nadu,600001
C02174,41,M,Married,Self-Employed,1819000,3,Rented,1,Kolkata,West Bengal,700001
C02175,31,M,Married,Self-Employed,4284000,4,Rented,16,Chennai,Tamil Nadu,600001
C02176,60,F,Married,Self-Employed,1537000,4,Mortgage,22,Chennai,Tamil Nadu,600001
C02177,23,F,Single,Self-Employed,2305000,2,Rented,27,Delhi,Delhi,110001
C02178,41,M,Married,Salaried,2896000,5,Owned,5,Ahmedabad,Gujarat,380001
C02179,60,F,Married,Self-Employed,615000,5,Mortgage,12,Jaipur,Rajasthan,302001
C02180,40,F,Single,Salaried,1508000,0,Owned,19,Delhi,Delhi,110001
C02181,38,M,Single,Self-Employed,7237000,0,Mortgage,3,Ahmedabad,Gujarat,380001
C02182,36,F,Married,Self-Employed,9919000,3,Mortgage,18,Delhi,Delhi,110001
C02183,38,M,Married,Salaried,9367000,4,Owned,16,Bangalore,Karnataka,560001
C02184,53,M,Married,Self-Employed,2018000,4,Owned,17,Delhi,Delhi,110001
C02185,18,F,Married,Salaried,313000,3,Owned,13,Ahmedabad,Gujarat,380001
C02186,55,F,Married,Salaried,216000,2,Owned,19,Ahmedabad,Gujarat,380001
C02187,25,F,Single,Salaried,1979000,1,Owned,25,Ahmedabad,Gujarat,380001
C02188,37,M,Married,Salaried,234000,3,Mortgage,3,Jaipur,Rajasthan,302001
C02189,35,M,Single,Self-Employed,210000,0,Owned,29,Lucknow,Uttar Pradesh,226001
C02190,45,M,Married,Salaried,2678000,2,Owned,25,Bangalore,Karnataka,560001
C02191,24,F,Married,Self-Employed,3206000,3,Owned,15,Mumbai,Maharashtra,400001
C02192,44,M,Married,Salaried,2251000,5,Mortgage,2,Pune,Maharashtra,411001
C02193,60,M,Single,Self-Employed,458000,0,Owned,18,Jaipur,Rajasthan,302001
C02194,26,M,Single,Salaried,2378000,0,Rented,28,Chennai,Tamil Nadu,600001
C02195,41,M,Single,Salaried,924000,0,Mortgage,21,Bangalore,Karnataka,560001
C02196,33,M,Married,Self-Employed,1352000,4,Owned,12,Bangalore,Karnataka,560001
C02197,44,F,Single,Salaried,2083000,0,Owned,13,Chennai,Tamil Nadu,600001
C02198,40,M,Married,Salaried,1358000,2,Owned,28,Jaipur,Rajasthan,302001
C02199,33,F,Married,Salaried,9251000,2,Owned,12,Mumbai,Maharashtra,400001
C02200,44,M,Married,Self-Employed,423000,5,Owned,26,Ahmedabad,Gujarat,380001
C02201,58,M,Married,Self-Employed,4410000,3,Owned,10,Mumbai,Maharashtra,400001
C02202,38,M,Married,Salaried,718000,3,Owned,2,Hyderabad,Telangana,500001
C02203,47,F,Single,Self-Employed,3282000,0,Mortgage,18,Hyderabad,Telangana,500001
C02204,27,F,Married,Self-Employed,1329000,2,Owned,13,Ahmedabad,Gujarat,380001
C02205,30,F,Married,Self-Employed,2882000,3,Mortgage,31,Pune,Maharashtra,411001
C02206,44,F,Single,Salaried,5468000,2,Rented,26,Mumbai,Maharashtra,400001
C02207,54,M,Married,Salaried,938000,2,Mortgage,23,Hyderabad,Telangana,500001
C02208,43,M,Single,Self-Employed,2266000,2,Mortgage,26,Mumbai,Maharashtra,400001
C02209,36,M,Married,Self-Employed,7701000,3,Owned,3,Bangalore,Karnataka,560001
C02210,39,M,Single,Salaried,5048000,1,Mortgage,29,Hyderabad,Telangana,500001
C02211,27,M,Married,Self-Employed,4519000,3,Owned,9,Mumbai,Maharashtra,400001
C02212,46,M,Married,Self-Employed,1828000,4,Mortgage,5,Delhi,Delhi,110001
C02213,48,M,Married,Self-Employed,9088000,3,Owned,23,Mumbai,Maharashtra,400001
C02214,35,M,Single,Salaried,3632000,1,Rented,20,Pune,Maharashtra,411001
C02215,35,M,Married,Self-Employed,1282000,3,Owned,23,Ahmedabad,Gujarat,380001
C02216,42,F,Married,Self-Employed,242000,3,Owned,15,Lucknow,Uttar Pradesh,226001
C02217,35,M,Single,Self-Employed,459000,2,Rented,4,Mumbai,Maharashtra,400001
C02218,39,M,Single,Self-Employed,3561000,0,Owned,9,Delhi,Delhi,110001
C02219,60,F,Married,Self-Employed,732000,5,Mortgage,6,Chennai,Tamil Nadu,600001
C02220,37,F,Married,Self-Employed,1432000,4,Rented,12,Kolkata,West Bengal,700001
C02221,36,F,Married,Salaried,4365000,3,Owned,2,Hyderabad,Telangana,500001
C02222,33,M,Married,Salaried,1113000,2,Owned,2,Mumbai,Maharashtra,400001
C02223,47,F,Married,Self-Employed,847000,4,Owned,26,Lucknow,Uttar Pradesh,226001
C02224,38,M,Married,Salaried,1651000,3,Mortgage,23,Hyderabad,Telangana,500001
C02225,33,M,Single,Salaried,680000,0,Owned,3,Pune,Maharashtra,411001
C02226,53,F,Married,Self-Employed,624000,3,Owned,22,Delhi,Delhi,110001
C02227,54,M,Married,Self-Employed,2152000,3,Owned,3,Kolkata,West Bengal,700001
C02228,33,M,Single,Salaried,7091000,1,Owned,29,Kolkata,West Bengal,700001
C02229,21,F,Single,Self-Employed,355000,2,Owned,28,Bangalore,Karnataka,560001
C02230,50,F,Married,Self-Employed,738000,5,Owned,1,Mumbai,Maharashtra,400001
C02231,33,F,Single,Self-Employed,546000,0,Owned,25,Pune,Maharashtra,411001
C02232,47,F,Married,Self-Employed,2530000,3,Mortgage,2,Ahmedabad,Gujarat,380001
C02233,20,F,Single,Self-Employed,191000,1,Rented,23,Chennai,Tamil Nadu,600001
C02234,48,M,Single,Self-Employed,201000,1,Rented,16,Lucknow,Uttar Pradesh,226001
C02235,27,M,Married,Salaried,626000,3,Owned,14,Kolkata,West Bengal,700001
C02236,47,M,Married,Self-Employed,870000,4,Owned,30,Pune,Maharashtra,411001
C02237,40,M,Married,Self-Employed,1180000,3,Owned,13,Jaipur,Rajasthan,302001
C02238,30,F,Single,Salaried,1968000,1,Mortgage,4,Kolkata,West Bengal,700001
C02239,35,M,Single,Self-Employed,10938000,0,Owned,15,Pune,Maharashtra,411001
C02240,46,F,Married,Self-Employed,3557000,4,Owned,9,Kolkata,West Bengal,700001
C02241,41,F,Married,Salaried,9352000,3,Owned,23,Jaipur,Rajasthan,302001
C02242,45,M,Married,Salaried,1872000,4,Rented,3,Delhi,Delhi,110001
C02243,59,M,Married,Self-Employed,692000,3,Mortgage,11,Delhi,Delhi,110001
C02244,24,M,Single,Self-Employed,447000,0,Rented,23,Kolkata,West Bengal,700001
C02245,56,M,Married,Self-Employed,8611000,3,Owned,14,Jaipur,Rajasthan,302001
C02246,41,M,Married,Self-Employed,3251000,3,Rented,9,Jaipur,Rajasthan,302001
C02247,31,F,Single,Self-Employed,375000,0,Rented,20,Pune,Maharashtra,411001
C02248,26,M,Single,Salaried,1273000,0,Owned,22,Mumbai,Maharashtra,400001
C02249,38,M,Single,Salaried,3842000,0,Owned,12,Pune,Maharashtra,411001
C02250,49,M,Married,Self-Employed,7030000,2,Rented,20,Lucknow,Uttar Pradesh,226001
C02251,38,M,Married,Self-Employed,447000,4,Owned,13,Mumbai,Maharashtra,400001
C02252,55,F,Single,Self-Employed,2940000,0,Owned,29,Ahmedabad,Gujarat,380001
C02253,25,F,Single,Salaried,9809000,1,Owned,23,Ahmedabad,Gujarat,380001
C02254,39,M,Married,Salaried,2259000,2,Owned,19,Kolkata,West Bengal,700001
C02255,27,F,Single,Salaried,689000,0,Owned,6,Hyderabad,Telangana,500001
C02256,43,M,Single,Salaried,810000,1,Owned,26,Bangalore,Karnataka,560001
C02257,48,M,Married,Self-Employed,3218000,2,Owned,25,Kolkata,West Bengal,700001
C02258,35,M,Single,Salaried,656000,2,Rented,31,Kolkata,West Bengal,700001
C02259,18,M,Married,Salaried,1348000,3,Owned,12,Lucknow,Uttar Pradesh,226001
C02260,41,M,Single,Self-Employed,3801000,0,Mortgage,29,Ahmedabad,Gujarat,380001
C02261,44,F,Single,Self-Employed,2323000,1,Owned,30,Ahmedabad,Gujarat,380001
C02262,44,M,Single,Salaried,175000,0,Owned,25,Delhi,Delhi,110001
C02263,52,F,Married,Self-Employed,10613000,2,Owned,10,Kolkata,West Bengal,700001
C02264,29,M,Married,Salaried,862000,3,Owned,14,Hyderabad,Telangana,500001
C02265,46,F,Married,Salaried,941000,4,Owned,31,Kolkata,West Bengal,700001
C02266,51,F,Married,Self-Employed,670000,4,Owned,16,Jaipur,Rajasthan,302001
C02267,22,M,Single,Self-Employed,3537000,0,Owned,30,Pune,Maharashtra,411001
C02268,43,M,Married,Salaried,1093000,3,Mortgage,23,Bangalore,Karnataka,560001
C02269,34,F,Single,Salaried,903000,1,Mortgage,31,Pune,Maharashtra,411001
C02270,39,M,Married,Self-Employed,414000,4,Owned,26,Hyderabad,Telangana,500001
C02271,43,M,Married,Self-Employed,11858000,3,Mortgage,7,Bangalore,Karnataka,560001
C02272,35,F,Single,Salaried,8747000,0,Owned,24,Ahmedabad,Gujarat,380001
C02273,33,F,Married,Salaried,946000,2,Mortgage,10,Jaipur,Rajasthan,302001
C02274,40,F,Single,Self-Employed,1683000,0,Owned,20,Jaipur,Rajasthan,302001
C02275,29,F,Single,Self-Employed,711000,0,Owned,21,Lucknow,Uttar Pradesh,226001
C02276,29,M,Single,Self-Employed,1441000,0,Owned,21,Bangalore,Karnataka,560001
C02277,46,M,Married,Self-Employed,728000,3,Rented,8,Chennai,Tamil Nadu,600001
C02278,28,F,Single,Self-Employed,2171000,0,Owned,28,Delhi,Delhi,110001
C02279,46,M,Married,Self-Employed,0,2,Rented,26,Pune,Maharashtra,411001
C02280,44,M,Married,Self-Employed,5899000,3,Mortgage,19,Hyderabad,Telangana,500001
C02281,22,F,Married,Self-Employed,252000,4,Rented,1,Hyderabad,Telangana,500001
C02282,33,M,Single,Self-Employed,548000,0,Owned,14,Hyderabad,Telangana,500001
C02283,51,F,Single,Self-Employed,640000,0,Owned,11,Kolkata,West Bengal,700001
C02284,30,M,Single,Salaried,1122000,0,Owned,12,Delhi,Delhi,110001
C02285,35,M,Married,Salaried,1762000,2,Owned,26,Jaipur,Rajasthan,302001
C02286,44,F,Single,Salaried,213000,1,Owned,25,Hyderabad,Telangana,500001
C02287,47,F,Married,Self-Employed,7675000,2,Mortgage,30,Ahmedabad,Gujarat,380001
C02288,37,M,Married,Self-Employed,419000,4,Rented,25,Lucknow,Uttar Pradesh,226001
C02289,34,F,Single,Self-Employed,206000,0,Mortgage,10,Jaipur,Rajasthan,302001
C02290,54,M,Single,Self-Employed,11915000,1,Owned,12,Ahmedabad,Gujarat,380001
C02291,57,M,Married,Self-Employed,2073000,4,Rented,11,Pune,Maharashtra,411001
C02292,49,M,Married,Self-Employed,2923000,3,Mortgage,30,Kolkata,West Bengal,700001
C02293,40,M,Single,Salaried,272000,0,Mortgage,7,Mumbai,Maharashtra,400001
C02294,31,M,Married,Salaried,2541000,2,Mortgage,14,Ahmedabad,Gujarat,380001
C02295,31,F,Single,Self-Employed,3303000,0,Mortgage,14,Delhi,Delhi,110001
C02296,45,F,Single,Self-Employed,8457000,1,Rented,30,Jaipur,Rajasthan,302001
C02297,44,F,Married,Salaried,469000,3,Owned,9,Chennai,Tamil Nadu,600001
C02298,54,F,Married,Self-Employed,361000,3,Owned,30,Ahmedabad,Gujarat,380001
C02299,46,F,Married,Self-Employed,2990000,5,Mortgage,10,Pune,Maharashtra,411001
C02300,24,M,Single,Salaried,2147000,0,Rented,16,Delhi,Delhi,110001
C02301,50,M,Married,Self-Employed,2591000,3,Owned,27,Ahmedabad,Gujarat,380001
C02302,30,M,Married,Salaried,2168000,2,Owned,4,Lucknow,Uttar Pradesh,226001
C02303,36,M,Married,Self-Employed,3157000,5,Mortgage,10,Bangalore,Karnataka,560001
C02304,42,M,Married,Salaried,1618000,2,Owned,16,Hyderabad,Telangana,500001
C02305,59,F,Married,Self-Employed,2040000,2,Owned,5,Delhi,Delhi,110001
C02306,70,F,Married,Self-Employed,3877000,2,Owned,11,Ahmedabad,Gujarat,380001
C02307,46,M,Married,Self-Employed,8908000,3,Owned,15,Mumbai,Maharashtra,400001
C02308,38,F,Married,Self-Employed,909000,5,Mortgage,23,Ahmedabad,Gujarat,380001
C02309,45,M,Married,Salaried,2076000,4,Rented,12,Delhi,Delhi,110001
C02310,48,M,Married,Salaried,436000,3,Owned,29,Pune,Maharashtra,411001
C02311,36,M,Married,Self-Employed,3092000,3,Owned,17,Kolkata,West Bengal,700001
C02312,57,M,Single,Self-Employed,1718000,2,Owned,27,Ahmedabad,Gujarat,380001
C02313,42,M,Single,Salaried,2492000,0,Owned,25,Mumbai,Maharashtra,400001
C02314,44,F,Single,Salaried,452000,1,Mortgage,1,Mumbai,Maharashtra,400001
C02315,46,F,Married,Salaried,247000,3,Owned,13,Pune,Maharashtra,411001
C02316,44,M,Married,Self-Employed,675000,2,Owned,23,Lucknow,Uttar Pradesh,226001
C02317,48,M,Married,Self-Employed,3743000,2,Owned,7,Bangalore,Karnataka,560001
C02318,33,F,Single,Salaried,7727000,0,Owned,10,Chennai,Tamil Nadu,600001
C02319,34,F,Single,Self-Employed,201000,1,Mortgage,17,Lucknow,Uttar Pradesh,226001
C02320,28,M,Single,Self-Employed,2680000,0,Owned,30,Mumbai,Maharashtra,400001
C02321,44,M,Married,Salaried,2356000,5,Owned,26,Chennai,Tamil Nadu,600001
C02322,47,F,Married,Self-Employed,2567000,3,Mortgage,19,Mumbai,Maharashtra,400001
C02323,44,F,Married,Salaried,2977000,3,Mortgage,1,Kolkata,West Bengal,700001
C02324,56,F,Married,Self-Employed,1354000,3,Owned,16,Jaipur,Rajasthan,302001
C02325,39,M,Married,Salaried,2338000,2,Owned,3,Jaipur,Rajasthan,302001
C02326,46,F,Married,Self-Employed,2933000,2,Mortgage,4,Chennai,Tamil Nadu,600001
C02327,29,M,Married,Salaried,2153000,2,Rented,8,Chennai,Tamil Nadu,600001
C02328,36,F,Married,Self-Employed,8179000,3,Rented,12,Ahmedabad,Gujarat,380001
C02329,46,M,Married,Self-Employed,884000,5,Owned,31,Kolkata,West Bengal,700001
C02330,48,F,Married,Self-Employed,11119000,2,Rented,9,Ahmedabad,Gujarat,380001
C02331,37,M,Single,Salaried,2209000,1,Owned,13,Delhi,Delhi,110001
C02332,39,F,Married,Self-Employed,1237000,3,Mortgage,13,Bangalore,Karnataka,560001
C02333,24,F,Single,Salaried,7402000,0,Owned,9,Chennai,Tamil Nadu,600001
C02334,36,F,Married,Self-Employed,2850000,4,Rented,11,Delhi,Delhi,110001
C02335,48,F,Married,Self-Employed,468000,3,Owned,17,Bangalore,Karnataka,560001
C02336,45,M,Married,Self-Employed,3198000,3,Rented,30,Lucknow,Uttar Pradesh,226001
