cust_id,number_of_open_accounts,number_of_closed_accounts,total_loan_months,delinquent_months,total_dpd,enquiry_count,credit_utilization_ratio
C15751,2,1,17,6,36,4,4
C15752,2,0,118,2,12,5,65
C15753,2,1,9,0,0,7,26
C15754,3,0,81,0,0,4,85
C15755,2,0,64,21,102,7,73
C15756,1,2,20,11,63,6,74
C15757,2,1,92,0,0,7,76
C15758,4,2,138,0,0,4,19
C15759,4,0,151,9,48,7,17
C15760,4,2,77,0,0,5,20
C15761,1,2,11,11,49,5,16
C15762,4,1,151,11,66,7,73
C15763,2,0,99,0,0,2,18
C15764,3,0,58,0,0,3,87
C15765,3,2,93,20,108,5,81
C15766,4,0,161,0,0,5,63
C15767,4,2,112,2,7,7,79
C15768,1,0,45,0,0,5,40
C15769,2,1,96,0,0,4,49
C15770,4,2,147,0,0,4,1
C15771,3,2,55,0,0,6,14
C15772,2,1,25,24,132,5,93
C15773,1,2,52,0,0,3,24
C15774,1,1,17,11,64,4,36
C15775,2,1,85,0,0,5,27
C15776,2,1,56,3,16,6,8
C15777,4,1,61,0,0,5,90
C15778,2,0,48,19,106,5,4
C15779,1,2,1,1,8,6,0
C15780,1,2,29,21,104,1,0
C15781,3,1,95,4,18,4,49
C15782,4,0,151,6,22,7,30
C15783,3,1,88,6,31,8,28
C15784,3,1,97,8,57,5,58
C15785,4,1,159,12,74,6,30
C15786,3,1,82,10,69,8,92
C15787,4,1,129,12,76,5,22
C15788,3,0,118,0,0,5,3
C15789,3,2,55,2,10,6,44
C15790,2,2,77,0,0,4,2
C15791,1,0,32,0,0,6,0
C15792,4,1,135,6,25,9,63
C15793,3,1,100,0,0,7,23
C15794,3,0,88,21,118,4,7
C15795,3,0,114,0,0,6,93
C15796,4,2,82,4,15,4,69
C15797,1,2,2,2,13,1,1
C15798,3,1,135,10,62,4,43
C15799,3,2,59,0,0,5,80
C15800,1,0,15,0,0,2,65
C15801,1,0,52,0,0,5,92
C15802,3,0,72,9,48,6,15
C15803,1,2,19,6,35,5,51
C15804,1,0,38,3,22,5,26
C15805,4,1,100,0,0,6,81
C15806,1,2,25,23,124,1,85
C15807,4,2,173,6,43,8,6
C15808,3,1,92,0,0,7,31
C15809,1,1,3,0,0,5,47
C15810,3,1,68,7,50,8,55
C15811,2,2,62,11,54,5,35
C15812,2,2,63,0,0,4,42
C15813,2,2,64,11,61,7,74
C15814,2,0,77,11,60,7,99
C15815,2,2,74,3,9,2,25
C15816,2,1,41,0,0,7,9
C15817,1,2,49,0,0,1,61
C15818,4,1,147,12,58,6,73
C15819,1,0,49,4,21,4,9
C15820,3,2,71,0,0,4,54
C15821,2,0,59,5,31,2,56
C15822,2,1,26,6,37,6,12
C15823,1,0,59,4,18,3,4
C15824,2,2,31,0,0,5,25
C15825,1,1,18,6,44,2,25
C15826,1,0,51,0,0,5,45
C15827,1,2,2,1,4,4,17
C15828,2,1,60,4,27,3,87
C15829,3,1,92,10,67,3,6
C15830,4,2,61,0,0,7,5
C15831,4,2,132,0,0,5,49
C15832,4,1,129,6,36,9,99
C15833,2,0,67,18,109,4,33
C15834,1,1,16,6,30,3,27
C15835,4,1,93,9,45,6,19
C15836,4,2,157,0,0,6,34
C15837,1,2,48,2,15,5,8
C15838,1,1,40,0,0,4,27
C15839,2,1,83,3,15,4,45
C15840,3,0,75,17,100,7,41
C15841,4,2,151,5,21,6,6
C15842,4,2,84,0,0,9,18
C15843,3,2,91,0,0,3,7
C15844,4,2,161,0,0,4,48
C15845,2,1,62,1,2,7,49
C15846,1,2,54,0,0,2,59
C15847,3,2,66,7,40,3,50
C15848,4,0,128,0,0,6,59
C15849,1,0,6,0,0,6,8
C15850,3,0,166,0,0,8,51
C15851,2,2,60,9,43,5,3
C15852,3,1,132,0,0,3,2
C15853,3,2,104,3,14,5,28
C15854,4,0,134,1,6,9,98
C15855,4,1,112,0,0,7,0
C15856,1,2,33,2,14,5,3
C15857,1,0,3,2,7,6,95
C15858,3,0,124,6,25,7,79
C15859,4,0,109,20,91,4,8
C15860,2,0,11,10,56,4,80
C15861,1,1,6,6,31,5,31
C15862,2,2,82,10,55,6,83
C15863,3,2,87,0,0,5,15
C15864,4,0,135,21,113,4,24
C15865,1,1,54,0,0,2,18
C15866,1,0,50,23,132,6,75
C15867,1,2,35,13,81,3,35
C15868,4,0,75,2,14,6,73
C15869,1,1,56,3,21,4,95
C15870,1,1,4,0,0,2,26
C15871,2,0,27,2,14,2,56
C15872,3,1,29,3,13,4,33
C15873,2,0,72,2,4,4,11
C15874,3,2,50,1,5,6,27
C15875,2,0,62,4,18,2,78
C15876,1,2,46,5,26,5,91
C15877,3,0,134,3,15,3,89
C15878,4,0,154,11,57,9,22
C15879,3,0,89,14,70,6,76
C15880,2,1,38,0,0,2,50
C15881,3,0,70,1,2,5,44
C15882,4,1,157,3,22,6,65
C15883,2,2,101,3,20,6,20
C15884,1,1,55,0,0,1,24
C15885,2,2,41,10,71,5,10
C15886,3,1,101,0,0,3,15
C15887,1,2,9,4,25,6,49
C15888,3,0,77,0,0,8,16
C15889,4,2,89,6,34,9,71
C15890,4,0,106,0,0,8,28
C15891,3,1,113,12,68,7,4
C15892,4,2,140,0,0,8,99
C15893,3,1,92,2,16,8,52
C15894,4,1,167,3,20,8,39
C15895,3,2,99,0,0,6,2
C15896,2,2,99,13,81,5,7
C15897,2,2,35,0,0,5,65
C15898,3,1,92,0,0,4,23
C15899,3,2,151,9,60,5,57
C15900,3,2,111,0,0,8,39
C15901,2,2,68,0,0,7,89
C15902,3,2,63,3,15,3,95
C15903,2,1,89,0,0,5,18
C15904,2,0,53,16,77,6,10
C15905,4,1,144,12,83,6,69
C15906,4,2,137,14,83,8,15
C15907,1,1,31,11,65,5,10
C15908,2,2,38,9,62,4,19
C15909,3,0,25,0,0,6,34
C15910,1,2,54,11,69,5,76
C15911,4,0,125,0,0,9,4
C15912,2,2,20,0,0,7,7
C15913,4,0,159,12,53,6,38
C15914,3,0,97,2,7,6,9
C15915,2,2,31,7,57,7,30
C15916,2,2,70,8,38,6,42
C15917,4,1,171,0,0,6,59
C15918,4,2,111,9,43,7,30
C15919,4,0,107,3,20,8,83
C15920,4,2,72,5,22,4,16
C15921,4,1,155,23,124,4,31
C15922,3,0,129,8,51,3,11
C15923,4,0,144,0,0,7,12
C15924,3,2,100,0,0,3,29
C15925,2,1,14,12,52,7,94
C15926,4,1,138,3,13,9,25
C15927,3,1,108,11,71,4,43
C15928,4,1,127,0,0,6,38
C15929,2,2,69,4,25,4,17
C15930,4,2,138,5,31,4,6
C15931,4,2,152,1,3,5,58
C15932,1,1,56,0,0,1,71
C15933,4,1,155,10,35,6,79
C15934,2,2,56,0,0,7,36
C15935,4,1,94,2,10,7,18
C15936,4,0,94,18,73,9,23
C15937,4,0,161,8,52,7,17
C15938,3,0,25,11,55,4,29
C15939,2,1,36,7,36,3,11
C15940,4,0,120,9,53,9,9
C15941,3,2,57,11,84,7,24
C15942,1,0,19,10,41,6,47
C15943,3,2,133,4,12,4,10
C15944,1,1,42,3,21,2,9
C15945,4,0,124,5,21,8,13
C15946,3,2,74,0,0,6,10
C15947,4,1,146,1,10,5,0
C15948,1,1,25,9,52,2,24
C15949,4,2,103,1,4,9,85
C15950,2,0,87,12,66,3,78
C15951,1,2,10,5,34,4,10
C15952,3,0,112,0,0,3,99
C15953,3,1,106,0,0,6,74
C15954,2,0,72,0,0,5,50
C15955,1,2,21,1,9,6,81
C15956,4,0,132,22,108,8,71
C15957,4,1,126,9,52,4,91
C15958,1,2,57,11,41,3,29
C15959,3,2,88,0,0,6,46
C15960,1,1,39,0,0,1,47
C15961,4,2,170,0,0,6,13
C15962,2,2,56,11,54,4,14
C15963,4,2,115,4,25,6,24
C15964,4,0,150,12,68,5,49
C15965,1,2,13,3,16,6,98
C15966,1,0,29,17,98,1,94
C15967,2,1,49,9,43,6,22
C15968,2,2,91,0,0,3,51
C15969,3,0,46,0,0,5,9
C15970,2,2,49,6,40,3,27
C15971,2,2,61,7,58,6,34
C15972,2,2,57,10,41,5,70
C15973,4,0,85,15,86,4,12
C15974,3,0,46,17,80,6,44
C15975,4,1,87,4,22,5,39
C15976,3,1,114,8,26,5,10
C15977,1,1,36,4,29,3,74
C15978,4,1,124,7,53,4,53
C15979,1,2,3,0,0,5,67
C15980,1,2,36,2,14,2,98
C15981,2,1,112,20,102,7,24
C15982,4,1,88,17,89,5,1
C15983,2,1,28,6,35,6,56
C15984,4,0,119,23,125,6,55
C15985,4,0,70,12,69,5,57
C15986,1,0,53,0,0,5,69
C15987,4,0,168,5,27,7,33
C15988,2,1,77,7,43,4,1
C15989,1,2,25,0,0,4,83
C15990,1,2,16,0,0,3,64
C15991,4,1,159,13,68,4,11
C15992,3,2,98,0,0,4,40
C15993,2,0,46,8,41,2,46
C15994,2,1,22,0,0,4,93
C15995,4,0,149,2,7,9,94
C15996,2,2,66,0,0,3,19
C15997,3,1,107,0,0,4,8
C15998,1,0,34,0,0,3,54
C15999,3,2,95,5,28,7,61
C16000,4,2,166,13,64,6,97
C16001,1,0,10,7,30,5,32
C16002,4,1,135,0,0,5,6
C16003,3,0,118,10,68,4,62
C16004,2,2,60,9,54,3,94
C16005,3,2,86,0,0,5,91
C16006,2,0,72,21,111,3,4
C16007,4,2,80,12,61,9,49
C16008,3,2,31,2,12,6,73
C16009,1,0,4,0,0,6,26
C16010,4,2,94,6,40,8,87
C16011,3,1,81,11,62,5,9
C16012,3,0,23,11,59,4,13
C16013,4,0,105,0,0,5,22
C16014,4,2,64,0,0,8,39
C16015,3,1,117,0,0,7,31
C16016,1,0,29,2,2,1,56
C16017,3,2,125,4,19,5,91
C16018,2,0,30,14,81,6,9
C16019,3,0,82,17,96,8,0
C16020,4,0,164,0,0,8,80
C16021,3,1,77,4,26,5,31
C16022,2,0,47,9,52,5,48
C16023,4,0,107,22,111,5,13
C16024,4,1,138,24,137,6,14
C16025,2,2,71,2,6,4,24
C16026,2,2,83,1,8,7,47
C16027,1,2,51,6,26,5,6
C16028,3,2,65,0,0,7,90
C16029,4,2,132,0,0,4,95
C16030,3,1,51,0,0,3,80
C16031,3,1,106,2,16,7,56
C16032,1,0,44,0,0,1,46
C16033,4,1,94,10,41,7,6
C16034,4,2,137,1,8,4,48
C16035,3,0,74,5,27,7,49
C16036,4,1,79,0,0,5,82
C16037,2,1,79,0,0,3,12
C16038,1,0,12,11,47,6,52
C16039,1,1,58,0,0,3,3
C16040,1,2,27,5,17,1,90
C16041,1,0,5,2,8,2,25
C16042,1,0,2,1,9,4,6
C16043,1,2,24,0,0,6,89
C16044,3,1,106,0,0,5,1
C16045,1,0,20,0,0,4,58
C16046,3,1,115,0,0,7,2
C16047,2,1,58,0,0,4,37
C16048,3,2,63,12,56,6,38
C16049,4,1,120,10,48,8,95
C16050,2,1,72,9,55,5,67
C16051,3,2,72,2,10,6,31
C16052,2,2,24,0,0,3,49
C16053,3,1,143,0,0,6,82
C16054,2,0,13,2,4,5,64
C16055,2,0,13,9,52,5,93
C16056,3,0,80,9,40,3,27
C16057,2,0,32,13,84,7,94
C16058,2,1,16,10,48,4,65
C16059,3,2,70,0,0,5,88
C16060,2,2,70,12,77,3,11
C16061,3,2,27,0,0,6,68
C16062,3,0,101,0,0,8,76
C16063,2,2,64,23,121,6,98
C16064,3,1,76,0,0,4,81
C16065,2,1,29,12,57,6,98
C16066,3,2,91,10,64,3,21
C16067,1,1,9,1,7,4,6
C16068,1,1,41,0,0,6,59
C16069,1,0,34,10,51,5,12
C16070,3,1,106,0,0,5,5
C16071,2,2,79,0,0,7,83
C16072,4,0,89,0,0,5,47
C16073,3,1,75,0,0,4,19
C16074,1,2,36,9,38,5,44
C16075,2,1,52,3,14,2,10
C16076,3,2,82,0,0,3,61
C16077,4,1,136,0,0,4,18
C16078,1,1,9,2,5,3,67
C16079,2,0,40,1,10,4,4
C16080,4,1,106,5,26,8,36
C16081,1,1,12,3,17,3,59
C16082,1,0,7,0,0,5,67
C16083,2,2,43,0,0,5,14
C16084,3,1,80,0,0,6,5
C16085,3,2,142,12,84,8,29
C16086,1,1,32,0,0,1,90
C16087,1,0,18,0,0,6,12
C16088,4,0,91,3,11,4,87
C16089,4,0,89,11,56,8,51
C16090,2,0,69,0,0,5,1
C16091,2,1,68,3,9,2,32
C16092,4,2,199,0,0,8,7
C16093,4,2,153,9,42,7,55
C16094,3,2,111,0,0,4,78
C16095,3,0,46,0,0,7,77
C16096,4,0,151,12,69,9,33
C16097,3,1,120,17,86,6,43
C16098,2,0,45,0,0,2,71
C16099,3,1,64,0,0,5,12
C16100,3,2,72,10,57,6,27
C16101,2,1,28,8,41,5,36
C16102,1,1,4,0,0,1,86
C16103,4,2,113,6,30,5,32
C16104,3,0,109,7,41,3,99
C16105,2,1,19,4,23,2,56
C16106,1,1,34,0,0,5,91
C16107,4,1,78,8,46,8,31
C16108,4,2,79,10,58,8,94
C16109,3,0,24,5,31,6,75
C16110,2,2,55,0,0,7,98
C16111,3,0,114,0,0,5,5
C16112,3,2,126,9,46,5,23
C16113,1,1,16,9,46,1,28
C16114,2,0,89,11,56,6,6
C16115,4,0,122,1,1,5,97
C16116,3,2,124,0,0,8,19
C16117,2,0,104,6,28,7,12
C16118,3,1,161,0,0,4,10
C16119,3,1,38,4,23,6,71
C16120,2,0,21,15,75,6,26
C16121,4,0,57,0,0,5,53
C16122,4,1,211,13,80,9,30
C16123,1,1,19,0,0,4,1
C16124,4,1,72,7,44,9,87
C16125,4,2,114,0,0,9,3
C16126,2,2,49,3,4,7,65
C16127,3,0,58,9,52,7,24
C16128,1,0,23,5,33,2,24
C16129,3,1,137,15,71,4,20
C16130,3,0,106,14,69,8,9
C16131,3,0,98,0,0,5,56
C16132,2,1,90,11,44,7,45
C16133,2,0,105,9,58,5,30
C16134,4,2,157,6,27,6,58
C16135,3,2,45,11,73,3,18
C16136,3,1,133,7,27,5,1
C16137,3,1,86,0,0,3,3
C16138,2,2,79,3,11,2,18
C16139,4,0,106,0,0,6,38
C16140,2,1,42,10,50,5,45
C16141,2,0,45,0,0,4,21
C16142,2,1,55,5,17,4,4
C16143,4,1,110,0,0,9,8
C16144,1,0,49,4,25,3,84
C16145,1,0,54,6,25,4,29
C16146,4,2,123,6,39,4,63
C16147,3,0,127,2,8,7,53
C16148,3,1,91,8,52,7,0
C16149,2,2,41,8,43,7,97
C16150,3,2,102,23,127,7,54
C16151,1,0,54,0,0,5,33
C16152,3,0,146,10,64,7,51
C16153,1,1,18,11,50,4,7
C16154,2,2,97,0,0,6,75
C16155,3,0,15,6,23,4,82
C16156,2,2,75,0,0,4,79
C16157,4,0,146,0,0,8,54
C16158,1,2,34,16,90,1,65
C16159,1,0,2,1,10,3,6
C16160,1,1,8,0,0,4,59
C16161,1,1,46,0,0,4,74
C16162,1,1,37,5,31,5,40
C16163,4,0,83,2,3,6,31
C16164,3,0,136,0,0,6,8
C16165,1,0,45,0,0,2,82
C16166,2,0,63,0,0,2,24
C16167,1,1,21,1,10,6,12
C16168,4,2,136,0,0,4,43
C16169,4,1,85,0,0,5,1
C16170,3,0,64,0,0,3,1
C16171,2,0,72,4,24,4,12
C16172,1,0,49,0,0,6,76
C16173,4,0,105,12,78,9,29
C16174,1,0,4,0,0,4,45
C16175,3,0,48,4,27,7,13
C16176,1,1,44,0,0,3,56
C16177,3,0,120,0,0,5,12
C16178,4,2,127,0,0,9,21
C16179,1,0,25,8,55,2,21
C16180,3,0,113,0,0,6,27
C16181,3,0,47,12,56,4,79
C16182,4,0,123,0,0,4,92
C16183,3,2,102,23,122,8,22
C16184,2,2,63,7,40,7,32
C16185,2,0,64,23,137,3,95
C16186,3,0,47,0,0,7,45
C16187,4,1,112,13,73,9,45
C16188,4,1,197,8,54,7,96
C16189,3,2,114,8,43,7,41
C16190,2,1,64,0,0,7,28
C16191,1,2,21,4,23,4,48
C16192,3,0,103,6,48,3,95
C16193,3,0,118,16,63,6,35
C16194,3,0,49,21,104,3,11
C16195,1,0,16,0,0,4,26
C16196,2,1,60,3,19,6,16
C16197,4,2,122,23,137,6,27
C16198,4,2,99,15,88,6,19
C16199,4,2,130,5,30,4,63
C16200,4,0,146,10,70,6,25
C16201,1,2,24,12,45,1,15
C16202,1,1,16,0,0,3,55
C16203,4,0,161,8,50,4,40
C16204,4,0,164,14,76,5,52
C16205,3,1,60,3,19,4,18
C16206,1,2,31,0,0,4,60
C16207,2,2,26,3,18,6,61
C16208,2,1,53,6,21,7,99
C16209,2,2,39,0,0,3,12
C16210,1,1,40,2,9,2,72
C16211,4,1,132,5,28,7,52
C16212,2,0,73,0,0,4,74
C16213,3,2,41,16,108,7,83
C16214,1,0,10,9,44,1,26
C16215,2,0,87,10,65,4,13
C16216,1,2,44,0,0,1,64
C16217,4,1,172,16,95,4,22
C16218,2,0,54,22,127,2,96
C16219,2,2,71,0,0,5,44
C16220,3,0,74,0,0,5,75
C16221,4,1,201,0,0,8,38
C16222,2,0,46,4,31,5,93
C16223,2,1,33,8,28,2,25
C16224,2,0,88,0,0,2,7
C16225,3,2,54,11,80,6,46
C16226,1,0,33,5,28,3,96
C16227,4,2,110,4,24,7,20
C16228,3,0,45,0,0,3,84
C16229,2,2,26,4,20,6,29
C16230,4,0,131,0,0,7,26
C16231,4,2,143,0,0,7,0
C16232,2,0,88,5,26,5,34
C16233,3,0,96,0,0,8,53
C16234,4,0,113,0,0,4,33
C16235,3,0,117,10,43,7,90
C16236,2,2,83,17,104,7,85
C16237,4,1,73,6,27,7,47
C16238,3,0,98,1,10,5,98
C16239,2,0,62,3,18,7,82
C16240,2,1,67,0,0,2,53
C16241,3,1,128,0,0,5,61
C16242,4,1,87,0,0,8,3
C16243,4,1,131,7,35,7,69
C16244,2,1,101,0,0,3,50
C16245,1,0,40,8,60,5,13
C16246,3,1,128,4,22,8,25
C16247,2,0,102,12,57,2,21
C16248,4,2,114,2,7,6,93
C16249,2,0,61,0,0,4,93
C16250,1,0,60,8,36,5,45
C16251,2,1,76,0,0,7,72
C16252,4,0,182,11,53,8,66
C16253,4,2,102,11,56,7,99
C16254,1,0,33,0,0,4,44
C16255,4,1,102,12,48,5,63
C16256,3,0,110,0,0,5,13
C16257,1,1,31,0,0,2,1
C16258,2,1,35,0,0,5,96
C16259,1,2,46,0,0,2,48
C16260,1,1,16,0,0,1,31
C16261,2,1,69,13,45,7,29
C16262,3,2,111,0,0,8,38
C16263,2,0,104,10,52,6,22
C16264,1,2,8,5,25,4,65
C16265,1,1,22,22,117,4,87
C16266,3,1,92,9,54,7,67
C16267,3,2,101,0,0,5,2
C16268,2,1,56,8,44,3,4
C16269,1,1,56,0,0,3,42
C16270,4,1,123,0,0,5,77
C16271,2,2,36,0,0,3,67
C16272,4,1,141,11,77,4,41
C16273,3,2,70,4,22,7,38
C16274,3,1,80,11,67,3,54
C16275,1,0,28,0,0,1,23
C16276,3,0,67,0,0,5,85
C16277,1,0,30,22,123,5,35
C16278,2,2,45,1,4,7,15
C16279,2,1,113,0,0,5,20
C16280,4,2,139,11,70,4,23
C16281,4,2,137,4,20,4,47
C16282,3,1,100,6,34,7,5
C16283,3,1,53,0,0,4,8
C16284,2,2,56,10,57,2,22
C16285,3,1,117,0,0,8,10
C16286,4,0,177,5,38,6,9
C16287,4,2,152,0,0,5,92
C16288,2,0,58,4,12,2,3
C16289,2,0,67,2,11,2,56
C16290,4,2,30,2,8,8,28
C16291,3,1,99,0,0,3,76
C16292,4,0,105,0,0,9,30
C16293,3,2,19,12,67,7,7
C16294,3,0,65,0,0,3,47
C16295,2,0,114,0,0,4,92
C16296,3,1,114,0,0,3,71
C16297,1,1,37,0,0,6,50
C16298,4,1,143,0,0,8,35
C16299,2,0,20,7,51,7,4
C16300,3,1,122,3,26,5,41
C16301,2,0,47,12,59,2,72
C16302,3,2,58,8,53,7,92
C16303,3,1,151,0,0,8,95
C16304,3,2,97,15,89,4,84
C16305,3,1,78,5,24,8,23
C16306,4,1,131,0,0,6,56
C16307,2,2,60,4,26,5,99
C16308,2,0,40,14,97,6,6
C16309,3,0,36,0,0,3,23
C16310,3,1,51,20,103,6,10
C16311,2,1,84,2,6,5,43
C16312,4,1,133,3,15,7,26
C16313,2,2,60,2,10,5,77
C16314,2,0,14,7,40,3,29
C16315,2,0,45,0,0,5,16
C16316,4,0,125,13,72,5,28
C16317,4,2,111,3,20,4,60
C16318,2,1,93,4,29,6,89
C16319,4,1,68,6,32,8,61
C16320,2,0,58,0,0,3,81
C16321,4,1,86,8,29,4,35
C16322,1,1,49,6,24,6,4
C16323,3,2,108,0,0,8,13
C16324,4,1,114,6,27,5,18
C16325,4,0,177,7,25,5,29
C16326,2,2,80,0,0,6,17
C16327,1,1,37,20,101,2,15
C16328,1,0,26,0,0,4,9
C16329,1,0,15,7,46,6,64
C16330,4,0,171,8,43,5,17
C16331,2,1,80,8,44,5,22
C16332,2,2,68,11,64,5,85
C16333,2,2,77,0,0,2,52
C16334,1,2,19,13,90,4,16
C16335,1,0,35,8,36,6,31
C16336,3,1,39,4,16,3,55
C16337,4,0,72,10,48,7,91
C16338,1,0,11,0,0,2,67
C16339,4,0,64,7,28,4,97
C16340,4,1,127,0,0,7,73
C16341,4,2,183,11,71,5,16
C16342,3,2,47,4,14,3,31
C16343,2,0,60,0,0,5,82
C16344,1,0,28,4,22,1,99
C16345,4,2,93,12,63,8,49
C16346,1,1,20,0,0,3,6
C16347,3,1,92,8,46,6,3
C16348,3,1,110,19,137,6,25
C16349,3,1,109,5,21,4,95
C16350,2,0,69,23,136,6,55
C16351,2,0,60,6,37,7,92
C16352,4,0,145,0,0,4,35
C16353,1,2,33,0,0,3,41
C16354,4,2,111,5,27,7,10
C16355,3,1,56,1,7,8,6
C16356,4,2,143,0,0,4,17
C16357,2,0,66,0,0,2,0
C16358,3,2,130,0,0,3,13
C16359,3,1,63,0,0,4,32
C16360,3,1,141,0,0,6,49
C16361,3,0,68,0,0,4,83
C16362,1,2,32,2,13,2,16
C16363,2,2,25,3,16,2,93
C16364,4,2,82,0,0,9,14
C16365,2,1,98,4,15,4,96
C16366,1,2,48,0,0,3,47
C16367,4,2,113,6,33,9,52
C16368,1,2,23,0,0,6,51
C16369,2,1,61,10,62,3,26
C16370,1,1,43,17,104,4,0
C16371,2,2,105,0,0,4,54
C16372,3,1,64,8,56,6,19
C16373,4,0,54,0,0,7,18
C16374,1,2,5,2,14,3,78
C16375,3,2,65,10,47,6,72
C16376,4,1,103,0,0,8,19
C16377,3,2,149,0,0,8,96
C16378,3,1,82,11,60,7,35
C16379,1,1,13,0,0,6,37
C16380,2,2,40,0,0,4,55
C16381,3,2,76,3,12,8,95
C16382,2,2,69,3,15,3,26
C16383,2,0,50,19,102,2,48
C16384,3,0,14,9,30,6,17
C16385,1,1,24,0,0,2,57
C16386,2,2,81,9,56,4,54
C16387,2,2,37,1,6,3,5
C16388,1,2,37,0,0,3,89
C16389,4,1,149,7,27,4,88
C16390,3,1,98,4,24,6,45
C16391,3,2,84,0,0,4,31
C16392,2,2,61,16,100,6,44
C16393,2,0,39,0,0,6,33
C16394,2,1,61,0,0,7,31
C16395,2,1,88,9,62,3,62
C16396,3,1,124,2,11,8,30
C16397,2,2,32,15,77,5,43
C16398,2,1,57,6,27,2,12
C16399,2,0,32,0,0,5,16
C16400,1,1,15,7,35,6,19
C16401,4,2,130,0,0,7,36
C16402,2,2,75,0,0,6,78
C16403,3,0,61,21,103,5,5
C16404,3,2,107,0,0,3,39
C16405,4,1,100,0,0,9,63
C16406,4,0,156,5,30,5,98
C16407,4,1,87,2,8,5,87
C16408,3,1,124,20,118,4,65
C16409,4,1,134,0,0,8,3
C16410,2,1,52,0,0,2,38
C16411,1,2,3,1,2,6,88
C16412,4,2,91,2,6,6,33
C16413,4,2,88,0,0,6,35
C16414,2,0,43,0,0,5,7
C16415,4,1,173,6,29,9,12
C16416,4,2,85,0,0,9,23
C16417,1,0,45,10,61,4,29
C16418,4,0,124,10,56,4,39
C16419,3,2,58,4,31,8,68
C16420,3,1,131,0,0,6,87
C16421,4,2,101,0,0,7,19
C16422,1,0,36,3,7,2,32
C16423,4,1,88,9,45,5,52
C16424,4,1,87,9,53,9,90
C16425,3,1,71,10,70,5,3
C16426,1,0,51,2,7,6,25
C16427,1,1,43,0,0,4,29
C16428,1,1,19,5,23,6,73
C16429,1,1,58,6,25,3,89
C16430,3,2,78,0,0,4,13
C16431,4,2,83,9,56,9,87
C16432,4,0,117,6,27,5,30
C16433,1,1,30,5,23,5,38
C16434,1,2,22,8,54,2,41
C16435,2,2,66,0,0,5,17
C16436,3,0,97,6,36,8,72
C16437,3,0,119,7,41,4,29
C16438,1,0,31,0,0,6,88
C16439,2,2,29,0,0,3,34
C16440,4,1,90,0,0,8,32
C16441,3,2,96,0,0,7,9
C16442,4,2,26,12,54,4,40
C16443,2,2,54,0,0,2,25
C16444,4,1,159,3,18,5,26
C16445,1,1,52,4,25,2,56
C16446,3,0,74,0,0,7,54
C16447,3,0,90,5,25,3,75
C16448,1,1,6,6,47,2,44
C16449,2,0,32,19,117,6,6
C16450,1,1,54,8,52,6,84
C16451,3,1,62,11,63,5,37
C16452,1,2,5,4,13,3,37
C16453,1,2,35,7,30,5,82
C16454,2,1,63,3,11,5,72
C16455,3,1,83,0,0,6,51
C16456,2,2,81,12,70,2,93
C16457,2,0,59,0,0,5,16
C16458,3,0,54,20,124,4,20
C16459,4,1,109,2,14,8,53
C16460,3,2,110,11,39,8,23
C16461,3,2,68,24,148,3,87
C16462,4,1,124,12,82,9,39
C16463,4,1,133,0,0,8,34
C16464,1,2,26,2,12,5,99
C16465,4,0,195,0,0,8,26
C16466,2,1,22,19,112,5,98
C16467,2,0,76,11,75,6,19
C16468,1,0,45,6,36,6,57
C16469,3,1,126,0,0,8,29
C16470,1,2,7,0,0,6,17
C16471,2,2,63,0,0,7,20
C16472,3,1,141,6,34,4,82
C16473,1,2,46,3,19,5,68
C16474,2,1,69,4,25,7,31
C16475,4,2,102,2,9,4,29
C16476,1,1,25,10,60,4,58
C16477,1,0,31,5,34,4,16
C16478,1,2,2,1,1,4,4
C16479,2,2,91,7,31,5,42
C16480,2,0,60,14,64,6,19
C16481,2,1,53,10,64,4,11
C16482,1,0,28,0,0,4,96
C16483,2,1,57,0,0,6,27
C16484,1,0,2,0,0,6,66
C16485,4,2,147,0,0,8,33
C16486,3,2,86,12,67,4,55
C16487,4,1,165,0,0,5,46
C16488,2,1,84,11,59,7,7
C16489,4,1,120,9,46,8,85
C16490,1,0,49,0,0,3,20
C16491,3,1,64,12,67,6,16
C16492,4,1,73,0,0,6,3
C16493,2,2,50,10,48,3,15
C16494,1,1,58,1,5,2,28
C16495,2,2,70,12,52,7,25
C16496,2,1,98,4,21,2,59
C16497,4,1,154,0,0,4,34
C16498,1,2,16,4,12,1,33
C16499,2,2,44,3,16,3,82
C16500,2,1,83,12,64,3,7
C16501,1,0,21,0,0,3,48
C16502,4,2,80,0,0,8,6
C16503,1,0,20,11,52,5,97
C16504,1,2,25,0,0,4,48
C16505,4,1,116,22,150,5,43
C16506,4,2,90,0,0,7,17
C16507,1,1,35,5,24,2,3
C16508,2,1,45,8,41,7,62
C16509,1,1,60,0,0,1,27
C16510,4,1,171,10,70,8,83
C16511,3,0,33,0,0,3,39
C16512,1,2,15,10,68,4,91
C16513,2,0,60,4,23,3,64
C16514,3,0,64,0,0,6,3
C16515,4,0,83,0,0,4,77
C16516,2,2,84,23,126,6,2
C16517,3,2,129,5,25,5,83
C16518,1,1,36,10,64,6,44
C16519,3,2,55,1,2,8,53
C16520,2,0,66,7,30,3,74
C16521,1,2,17,11,55,3,91
C16522,4,1,100,9,53,5,50
C16523,1,1,11,0,0,6,28
C16524,2,0,27,2,13,7,13
